aX,aY,aZ,gX,gY,gZ
0.437,-0.842,0.213,6.653,-10.01,8.911
0.44,-0.834,0.234,3.418,-10.193,7.874
0.441,-0.834,0.241,3.662,-9.766,6.653
0.436,-0.838,0.238,5.615,-8.911,6.531
0.461,-0.871,0.218,7.568,-8.24,7.263
0.462,-0.857,0.183,7.324,-8.24,5.005
0.471,-0.867,0.155,5.615,-8.606,4.089
0.477,-0.859,0.132,3.479,-9.094,4.028
0.482,-0.85,0.137,3.113,-9.521,4.028
0.481,-0.865,0.148,3.845,-9.888,3.54
0.479,-0.883,0.161,4.822,-9.766,2.747
0.474,-0.889,0.172,5.981,-9.338,2.563
0.473,-0.893,0.18,6.653,-8.85,2.686
0.474,-0.9,0.183,6.042,-8.728,2.991
0.482,-0.906,0.194,4.333,-8.972,3.418
0.488,-0.903,0.201,2.502,-9.277,3.906
0.487,-0.891,0.206,0.916,-9.705,4.028
0.48,-0.862,0.199,1.465,-9.583,4.272
0.475,-0.858,0.192,3.601,-9.033,4.15
0.473,-0.873,0.19,4.761,-8.118,3.845
0.477,-0.883,0.208,3.967,-7.385,3.906
0.472,-0.88,0.223,2.808,-6.836,3.845
0.474,-0.891,0.218,2.93,-6.348,3.662
0.472,-0.9,0.216,2.441,-5.981,3.845
0.471,-0.895,0.227,0.305,-5.981,4.089
0.468,-0.873,0.237,-2.197,-6.104,3.723
0.464,-0.858,0.241,-2.258,-5.371,3.174
0.463,-0.865,0.231,0.183,-3.967,2.441
0.47,-0.881,0.224,1.221,-2.625,1.953
0.472,-0.876,0.222,0.671,-1.587,1.648
0.469,-0.876,0.21,0.488,-0.793,0.977
0.466,-0.884,0.186,0.732,-0.549,0
0.467,-0.895,0.173,0.244,-0.305,-0.061
0.471,-0.896,0.174,-1.404,-0.549,0.122
0.472,-0.893,0.175,-3.357,-0.793,0.122
0.469,-0.873,0.167,-4.944,-1.587,0.122
0.476,-0.878,0.16,-4.15,-2.075,0.244
0.48,-0.884,0.166,-2.869,-1.892,0.549
0.479,-0.891,0.176,-2.869,-1.526,0.793
0.481,-0.883,0.185,-4.028,-1.648,1.221
0.477,-0.869,0.198,-5.188,-1.953,1.16
0.479,-0.868,0.182,-3.967,-1.465,1.16
0.486,-0.885,0.164,-1.709,-0.977,1.282
0.486,-0.889,0.16,-0.732,-0.977,1.709
0.488,-0.886,0.165,-1.587,-1.343,2.319
0.488,-0.881,0.166,-2.38,-1.831,2.197
0.491,-0.886,0.187,-3.113,-2.38,1.953
0.471,-0.882,0.184,-2.991,-1.77,2.075
0.475,-0.888,0.172,-1.587,-1.648,2.258
0.478,-0.899,0.178,-0.488,-1.831,2.136
0.478,-0.901,0.189,-1.038,-2.197,2.319
0.478,-0.887,0.199,-1.892,-2.441,2.075
0.48,-0.888,0.204,-1.892,-2.502,1.831
0.467,-0.895,0.211,-1.526,-2.136,1.892
0.475,-0.891,0.22,-2.258,-1.953,2.075
0.476,-0.879,0.224,-3.418,-1.587,1.77
0.474,-0.87,0.212,-3.54,-1.343,1.587
0.47,-0.881,0.196,-2.625,-0.549,1.587
0.477,-0.893,0.19,-2.502,0,1.77
0.484,-0.889,0.187,-3.052,-0.183,2.136
0.486,-0.875,0.171,-2.93,-0.366,1.953
0.479,-0.878,0.163,-2.563,-0.488,1.648
0.482,-0.888,0.158,-2.258,-0.427,2.014
0.487,-0.897,0.16,-2.38,-0.488,2.502
0.297,-1.383,0.379,43.274,-58.289,5.798
0.3,-1.331,0.405,41.26,-57.251,13.977
0.297,-1.283,0.41,41.199,-55.481,21.667
0.308,-1.254,0.4,41.016,-53.345,28.259
0.302,-1.211,0.385,41.748,-51.514,41.077
0.31,-1.16,0.393,42.297,-48.035,44.922
0.32,-1.141,0.396,41.809,-46.936,48.889
0.312,-1.106,0.404,43.945,-45.288,53.65
0.289,-1.069,0.398,48.706,-43.396,58.167
0.271,-1.012,0.378,57.434,-39.001,61.829
0.26,-0.996,0.354,66.101,-35.4,63.904
0.269,-1.013,0.337,70.19,-33.691,64.941
0.291,-1.018,0.315,68.176,-33.386,65.796
0.319,-1.002,0.302,63.416,-34.241,65.918
0.306,-0.984,0.307,59.265,-35.461,65.43
0.298,-0.961,0.304,56.946,-36.316,64.392
0.288,-0.937,0.289,56.03,-36.316,63.049
0.28,-0.929,0.295,56.58,-35.95,62.5
0.283,-0.917,0.284,57.8,-35.217,62.134
0.293,-0.905,0.239,58.35,-34.302,61.646
0.302,-0.897,0.224,58.228,-33.02,61.035
0.288,-0.893,0.226,58.838,-33.02,60.669
0.278,-0.873,0.249,58.289,-33.142,59.204
0.284,-0.868,0.286,56.946,-32.715,57.129
0.3,-0.883,0.314,54.138,-32.715,56.03
0.317,-0.892,0.316,50.049,-32.898,54.932
0.324,-0.902,0.312,42.969,-33.386,53.528
0.329,-0.874,0.284,35.522,-34.363,52.49
0.323,-0.862,0.249,30.579,-34.79,52.185
0.312,-0.826,0.217,28.198,-33.752,51.758
0.312,-0.79,0.201,27.283,-31.982,50.659
0.307,-0.792,0.199,25.574,-30.884,49.255
0.311,-0.781,0.219,23.071,-29.602,47.729
0.311,-0.78,0.25,22.217,-27.588,46.997
0.323,-0.798,0.261,23.315,-25.269,45.959
0.33,-0.812,0.263,23.437,-23.743,44.556
0.346,-0.815,0.254,22.522,-22.766,42.847
0.355,-0.816,0.246,20.752,-21.912,41.26
0.347,-0.785,0.229,18.25,-20.63,39.978
0.361,-0.772,0.202,17.029,-18.921,40.222
0.37,-0.789,0.189,16.602,-16.968,39.795
0.378,-0.796,0.186,15.442,-15.93,38.574
0.382,-0.806,0.195,14.16,-15.442,37.292
0.391,-0.815,0.208,11.108,-15.259,36.133
0.388,-0.816,0.21,7.202,-15.564,34.241
0.394,-0.818,0.222,2.38,-16.296,32.104
0.408,-0.812,0.213,-1.77,-17.395,30.518
0.411,-0.793,0.213,-5.188,-18.372,28.687
0.417,-0.783,0.207,-7.69,-18.982,27.527
0.427,-0.756,0.173,-8.362,-18.433,26.489
0.443,-0.748,0.143,-7.996,-17.09,25.085
0.454,-0.735,0.123,-6.104,-16.052,23.865
0.454,-0.732,0.135,-3.113,-15.32,22.705
0.448,-0.734,0.162,0.122,-14.709,20.813
0.458,-0.748,0.171,3.784,-13.306,18.921
0.45,-0.765,0.186,6.165,-11.475,18.555
0.505,-0.818,0.194,6.897,-10.498,19.104
0.491,-0.817,0.215,3.479,-11.292,16.602
0.491,-0.807,0.241,-0.549,-12.39,14.648
0.48,-0.784,0.25,-4.028,-13.428,11.902
0.489,-0.79,0.245,-5.31,-14.221,9.766
0.5,-0.813,0.237,-5.676,-14.282,8.24
0.522,-0.804,0.204,-6.104,-13.977,6.958
0.527,-0.759,0.162,-5.31,-13.916,5.798
0.512,-0.747,0.162,-2.319,-13.367,3.845
0.514,-0.78,0.175,1.77,-12.024,1.709
0.524,-0.829,0.204,4.028,-10.132,-0.061
0.522,-0.85,0.234,4.822,-8.301,-1.038
0.525,-0.874,0.251,4.761,-7.507,-1.343
0.525,-0.877,0.267,4.395,-7.08,-1.099
0.527,-0.888,0.267,3.784,-6.958,-0.793
0.532,-0.884,0.268,1.526,-7.263,-0.488
0.527,-0.868,0.268,-0.366,-7.69,-0.244
0.527,-0.858,0.252,0.122,-7.751,-0.305
0.523,-0.854,0.231,0.977,-7.507,-0.305
0.523,-0.854,0.202,1.404,-7.141,-0.122
0.529,-0.845,0.174,1.465,-7.324,0.366
0.531,-0.85,0.159,1.587,-7.446,0.61
0.525,-0.845,0.163,1.221,-7.751,0.732
0.515,-0.852,0.189,0.305,-7.996,0.549
0.512,-0.851,0.208,0.427,-8.118,0.732
0.527,-0.854,0.226,1.099,-7.812,0.793
0.485,-0.866,0.234,1.038,-7.812,2.563
0.499,-0.86,0.235,-0.244,-7.812,2.93
0.498,-0.855,0.231,-1.709,-7.446,2.747
0.49,-0.845,0.22,-2.136,-7.202,3.357
0.491,-0.844,0.218,-1.404,-6.592,3.967
0.489,-0.838,0.221,-1.16,-6.165,4.272
0.487,-0.843,0.225,-0.916,-5.371,4.7
0.489,-0.847,0.219,-0.244,-4.456,5.005
0.491,-0.853,0.197,0.366,-3.723,5.31
0.495,-0.854,0.182,-0.122,-3.418,5.737
0.495,-0.852,0.192,-2.197,-3.601,6.104
0.494,-0.84,0.209,-4.578,-3.906,6.042
0.491,-0.84,0.219,-4.883,-4.272,5.615
0.493,-0.835,0.231,-4.028,-4.028,5.371
0.493,-0.826,0.235,-1.892,-3.845,5.066
0.497,-0.825,0.222,0,-3.418,5.066
0.501,-0.829,0.208,0.366,-2.808,4.944
0.506,-0.829,0.209,-0.061,-2.502,4.944
0.51,-0.839,0.223,-0.244,-2.258,5.066
0.514,-0.852,0.238,-0.549,-2.075,4.7
0.51,-0.853,0.244,-1.465,-1.892,4.456
0.508,-0.844,0.247,-1.953,-1.648,4.517
0.515,-0.844,0.24,-1.709,-1.221,4.333
0.518,-0.849,0.229,-0.671,-0.61,4.211
0.523,-0.85,0.216,0.305,0.061,4.272
0.526,-0.857,0.201,0.671,0.122,3.967
0.524,-0.843,0.196,0.366,-0.244,3.784
0.521,-0.835,0.198,0.793,-0.732,3.662
0.523,-0.844,0.205,1.404,-0.61,3.296
0.528,-0.856,0.208,1.404,-0.61,3.174
0.535,-0.861,0.213,1.282,-0.671,3.174
0.533,-0.857,0.223,1.282,-0.61,3.479
0.531,-0.858,0.233,1.465,-0.61,3.601
0.523,-0.851,0.237,1.16,-0.671,3.418
0.522,-0.857,0.229,0.793,-0.488,3.662
0.526,-0.86,0.223,0.854,-0.061,3.967
0.526,-0.854,0.22,0.732,0.122,3.967
0.187,-1.388,0.505,74.097,-45.715,29.236
0.189,-1.341,0.492,65.247,-42.297,36.255
0.186,-1.278,0.498,59.57,-39.368,43.213
0.171,-1.221,0.49,57.8,-36.316,48.279
0.177,-1.186,0.478,58.105,-32.776,54.321
0.181,-1.17,0.479,58.044,-30.457,59.875
0.18,-1.128,0.479,56.763,-28.625,64.087
0.196,-1.099,0.46,54.443,-27.161,66.65
0.206,-1.066,0.419,53.528,-26.245,68.542
0.201,-1.025,0.387,55.542,-24.963,69.824
0.186,-0.998,0.353,58.533,-23.682,70.129
0.193,-0.997,0.337,60.547,-23.193,69.885
0.208,-0.999,0.324,61.401,-22.644,69.519
0.223,-1,0.319,59.875,-22.461,68.42
0.227,-0.998,0.331,55.481,-23.743,66.528
0.23,-0.986,0.344,50.598,-25.452,64.392
0.23,-0.993,0.353,45.044,-27.039,61.584
0.229,-0.99,0.36,37.842,-29.175,58.96
0.215,-0.955,0.354,30.212,-31.128,56.702
0.212,-0.913,0.351,23.193,-32.471,54.81
0.208,-0.898,0.325,18.494,-33.569,53.406
0.201,-0.856,0.302,18.616,-33.203,52.246
0.206,-0.839,0.266,21.423,-31.25,51.392
0.215,-0.844,0.247,24.292,-29.175,49.561
0.227,-0.842,0.248,24.963,-27.405,47.058
0.247,-0.856,0.272,24.17,-26.184,45.837
0.265,-0.876,0.299,22.217,-25.269,43.457
0.268,-0.842,0.302,22.583,-23.804,41.382
0.26,-0.834,0.293,27.283,-20.874,40.588
0.27,-0.833,0.288,33.508,-16.663,39.856
0.287,-0.843,0.268,38.879,-13.062,39.917
0.301,-0.862,0.264,40.161,-10.864,39.49
0.316,-0.881,0.274,38.757,-9.46,39.429
0.32,-0.875,0.276,36.438,-8.301,39.551
0.321,-0.874,0.273,34.18,-7.141,40.222
0.314,-0.872,0.248,32.349,-6.104,40.527
0.329,-0.869,0.219,29.236,-5.798,41.138
0.351,-0.877,0.187,26.917,-5.798,41.443
0.352,-0.875,0.168,23.56,-6.47,40.71
0.355,-0.869,0.172,19.714,-7.385,40.222
0.363,-0.864,0.184,16.235,-8.24,39.368
0.369,-0.86,0.185,13.489,-8.911,38.391
0.379,-0.862,0.185,10.986,-9.949,37.292
0.385,-0.863,0.184,7.874,-11.23,35.95
0.378,-0.843,0.187,5.066,-12.695,34.668
0.371,-0.829,0.181,3.174,-13.733,33.813
0.369,-0.82,0.18,1.953,-14.648,32.898
0.365,-0.816,0.178,0.61,-15.564,31.616
0.361,-0.817,0.18,-0.122,-16.296,30.273
0.362,-0.805,0.183,-0.061,-17.151,28.625
0.356,-0.797,0.174,0.061,-17.578,26.367
0.346,-0.803,0.155,0.305,-17.639,24.353
0.396,-0.799,0.145,1.343,-16.785,23.621
0.401,-0.806,0.144,1.953,-17.09,21.729
0.394,-0.804,0.157,1.282,-17.7,19.592
0.398,-0.819,0.185,0.122,-18.188,17.822
0.391,-0.822,0.213,-2.38,-18.799,16.052
0.392,-0.836,0.228,-6.042,-19.653,14.221
0.393,-0.825,0.228,-8.789,-20.325,13
0.381,-0.802,0.23,-7.69,-20.508,11.658
0.375,-0.791,0.229,-5.066,-19.714,9.705
0.374,-0.788,0.208,-1.282,-18.372,7.446
0.389,-0.783,0.194,2.441,-16.357,5.432
0.407,-0.804,0.185,7.141,-14.221,3.418
0.431,-0.85,0.191,12.329,-12.085,1.648
0.442,-0.879,0.215,16.296,-10.315,0.366
0.444,-0.901,0.233,18.494,-9.094,-0.183
0.448,-0.918,0.235,20.081,-7.935,-0.061
0.442,-0.932,0.25,21.545,-6.226,0.977
0.442,-0.939,0.241,20.508,-4.333,2.502
0.446,-0.924,0.24,18.982,-2.197,5.92
0.468,-0.947,0.238,18.005,-0.916,8.606
0.454,-0.945,0.246,14.709,-0.977,7.812
0.462,-0.956,0.242,11.169,-1.343,8.179
0.453,-0.935,0.235,7.69,-1.953,7.996
0.462,-0.932,0.223,6.042,-2.625,9.094
0.461,-0.924,0.205,5.432,-3.418,9.094
0.453,-0.901,0.19,4.456,-4.456,8.484
0.453,-0.907,0.171,3.54,-5.737,8.545
0.45,-0.879,0.13,3.235,-6.409,8.911
0.46,-0.871,0.083,3.418,-6.409,9.094
0.461,-0.867,0.068,3.784,-7.019,9.033
0.467,-0.885,0.075,4.517,-7.935,9.094
0.473,-0.9,0.095,4.028,-8.789,8.728
0.469,-0.894,0.128,3.479,-9.583,8.606
0.463,-0.896,0.156,4.333,-10.254,8.301
0.457,-0.898,0.166,5.127,-10.559,8.179
0.456,-0.908,0.18,5.127,-10.925,8.301
0.454,-0.905,0.194,4.395,-11.292,8.301
0.458,-0.903,0.192,4.028,-11.536,7.996
0.455,-0.886,0.189,4.272,-11.841,7.568
0.45,-0.881,0.176,4.395,-12.268,6.653
0.451,-0.876,0.167,3.784,-12.329,6.104
0.453,-0.874,0.174,2.625,-12.146,5.859
0.449,-0.866,0.194,1.953,-11.963,5.676
0.441,-0.858,0.211,1.831,-11.597,5.249
0.441,-0.873,0.216,2.319,-10.925,4.7
0.444,-0.876,0.222,1.709,-10.01,4.028
0.452,-0.871,0.224,0.427,-9.338,3.357
0.451,-0.858,0.22,0.244,-8.423,2.625
0.446,-0.861,0.224,1.343,-7.446,1.77
0.448,-0.868,0.23,2.625,-6.348,0.793
0.456,-0.882,0.229,3.845,-5.127,0.427
0.457,-0.889,0.223,4.456,-3.967,0
0.455,-0.893,0.224,4.822,-2.808,0
0.455,-0.905,0.22,4.395,-2.136,0.122
0.463,-0.911,0.21,2.38,-1.648,0.305
0.465,-0.905,0.207,-0.427,-1.587,0.854
0.462,-0.896,0.198,-2.991,-1.709,1.587
0.458,-0.88,0.192,-3.662,-1.587,2.563
0.458,-0.88,0.184,-2.075,-0.916,2.991
0.467,-0.893,0.165,-0.549,-0.122,3.418
0.473,-0.901,0.156,-0.427,0.122,3.418
0.466,-0.901,0.163,-1.16,-0.427,3.784
0.46,-0.901,0.173,-2.136,-0.977,4.028
0.459,-0.902,0.171,-3.174,-1.282,4.272
0.458,-0.895,0.17,-4.028,-1.587,4.517
0.457,-0.891,0.175,-3.967,-1.953,4.517
0.46,-0.886,0.174,-3.296,-2.197,4.272
0.385,-1.333,0.341,61.768,-33.508,20.63
0.396,-1.292,0.377,57.861,-34.485,26.733
0.39,-1.236,0.387,55.969,-34.363,31.189
0.403,-1.203,0.38,53.589,-33.752,34.729
0.4,-1.128,0.331,52.185,-32.654,43.396
0.406,-1.103,0.297,51.453,-32.166,47.302
0.394,-1.074,0.262,50.354,-32.227,50.598
0.4,-1.045,0.253,48.096,-33.203,52.917
0.397,-1.039,0.246,45.837,-34.729,55.298
0.398,-1.035,0.244,44.739,-34.912,54.932
0.399,-1.02,0.234,45.105,-35.278,53.955
0.387,-1.002,0.216,48.096,-34.912,53.65
0.365,-0.996,0.212,51.392,-34.668,53.162
0.352,-0.969,0.2,54.749,-34.302,52.612
0.35,-0.957,0.22,55.969,-34.485,51.514
0.35,-0.929,0.214,57.19,-34.485,50.049
0.355,-0.927,0.218,57.312,-35.095,49.255
0.358,-0.933,0.237,55.054,-36.255,48.279
0.357,-0.942,0.243,49.683,-38.452,47.18
0.356,-0.933,0.243,42.114,-40.833,46.082
0.344,-0.894,0.26,34.851,-43.518,45.105
0.323,-0.844,0.244,31.86,-44.006,44.861
0.317,-0.817,0.207,33.264,-42.419,44.617
0.3,-0.82,0.177,37.354,-40.405,44.861
0.314,-0.845,0.174,36.987,-39.001,44.8
0.337,-0.862,0.196,33.691,-38.879,43.701
0.344,-0.843,0.209,30.457,-38.818,42.236
0.35,-0.834,0.229,28.748,-38.33,41.321
0.354,-0.826,0.242,30.396,-36.682,40.833
0.349,-0.822,0.241,33.508,-34.79,40.71
0.356,-0.808,0.232,36.316,-32.227,40.283
0.359,-0.808,0.219,38.574,-29.724,40.405
0.374,-0.815,0.189,39.917,-27.222,40.344
0.377,-0.827,0.17,39.856,-25.94,39.551
0.377,-0.84,0.182,37.903,-25.513,39.001
0.384,-0.856,0.197,35.645,-25.269,38.147
0.398,-0.872,0.212,32.593,-25.024,36.682
0.39,-0.866,0.228,28.87,-24.658,35.461
0.406,-0.855,0.211,26.917,-24.048,34.546
0.416,-0.854,0.194,25.33,-23.499,35.278
0.422,-0.861,0.184,22.522,-23.926,35.339
0.424,-0.853,0.178,18.982,-24.78,34.668
0.426,-0.843,0.18,15.137,-25.391,33.447
0.433,-0.827,0.161,12.512,-25.391,33.081
0.435,-0.824,0.143,11.475,-25.635,33.142
0.438,-0.816,0.134,9.46,-25.818,32.898
0.444,-0.821,0.137,7.141,-25.574,32.104
0.452,-0.835,0.148,5.432,-25.513,31.433
0.448,-0.83,0.166,3.479,-25.208,30.579
0.447,-0.826,0.176,1.953,-25.085,29.846
0.45,-0.826,0.174,1.343,-24.475,29.175
0.451,-0.825,0.167,0.61,-23.865,28.381
0.456,-0.812,0.154,-1.465,-23.682,27.466
0.458,-0.778,0.109,-3.418,-23.499,26.672
0.462,-0.754,0.088,-3.174,-22.949,26.001
0.459,-0.76,0.093,-0.793,-22.217,25.146
0.473,-0.772,0.111,2.38,-20.508,24.231
0.48,-0.777,0.135,4.7,-19.104,22.949
0.488,-0.793,0.157,6.165,-18.25,20.752
0.491,-0.801,0.184,6.104,-18.127,18.616
0.492,-0.806,0.202,6.165,-18.066,17.029
0.493,-0.809,0.214,6.226,-17.7,15.503
0.495,-0.802,0.206,6.226,-17.395,14.16
0.501,-0.813,0.191,5.31,-16.907,12.878
0.504,-0.824,0.181,2.502,-16.785,11.78
0.505,-0.821,0.192,-0.977,-16.724,11.047
0.502,-0.802,0.205,-2.93,-16.418,10.132
0.494,-0.777,0.217,-3.418,-15.381,8.85
0.484,-0.767,0.235,-2.502,-13.794,7.019
0.484,-0.777,0.228,-0.793,-12.146,5.249
0.498,-0.799,0.206,0,-10.803,4.272
0.521,-0.817,0.184,-0.977,-10.01,3.723
0.544,-0.806,0.18,-2.808,-10.559,4.15
0.508,-0.802,0.174,-3.113,-11.353,4.15
0.534,-0.799,0.174,-2.075,-10.681,2.563
0.525,-0.809,0.179,-0.854,-10.132,1.587
0.536,-0.818,0.169,-0.549,-9.033,1.587
0.541,-0.818,0.172,-0.122,-8.057,1.953
0.546,-0.807,0.174,1.587,-7.08,2.014
0.545,-0.807,0.184,3.54,-6.592,1.343
0.549,-0.818,0.196,5.31,-6.226,0.916
0.557,-0.831,0.191,6.47,-5.859,0.244
0.565,-0.842,0.188,6.592,-5.493,0
0.57,-0.849,0.181,6.897,-5.127,0.366
0.574,-0.853,0.167,7.08,-5.432,0.366
0.568,-0.86,0.166,7.141,-5.798,0.122
0.569,-0.875,0.172,7.141,-6.042,0.61
0.565,-0.876,0.174,6.897,-6.104,0.854
0.563,-0.865,0.166,6.958,-6.104,1.038
0.546,-0.865,0.175,6.531,-6.775,1.587
0.54,-0.879,0.187,5.31,-7.385,2.014
0.537,-0.889,0.196,2.136,-8.179,2.38
0.539,-0.889,0.204,-1.77,-9.033,3.052
0.533,-0.872,0.218,-4.272,-9.644,4.028
0.546,-0.861,0.213,-3.784,-9.521,4.822
0.515,-0.854,0.197,-1.953,-9.216,5.798
0.517,-0.847,0.194,-0.488,-8.423,5.798
0.534,-0.845,0.181,0.793,-6.897,5.371
0.538,-0.844,0.159,2.075,-5.737,5.493
0.537,-0.854,0.162,2.563,-5.432,5.737
0.538,-0.86,0.176,1.282,-5.554,6.348
0.538,-0.853,0.194,-1.465,-5.676,6.531
0.531,-0.841,0.218,-4.333,-6.104,6.409
0.527,-0.827,0.24,-5.554,-6.287,6.287
0.529,-0.82,0.253,-5.554,-5.981,6.226
0.495,-0.823,0.256,-5.005,-5.249,6.409
0.526,-0.817,0.245,-4.028,-3.357,5.432
0.532,-0.82,0.226,-3.479,-1.77,4.761
0.533,-0.819,0.209,-3.052,-0.427,4.089
0.537,-0.827,0.193,-2.747,0.244,3.357
0.537,-0.827,0.191,-2.747,0.549,2.808
0.541,-0.828,0.186,-2.93,0.61,1.892
0.546,-0.834,0.181,-3.113,0.61,1.282
0.548,-0.839,0.176,-4.211,0.671,0.916
0.546,-0.828,0.186,-5.92,0.122,0.488
0.541,-0.818,0.202,-5.493,-0.122,0.366
0.535,-0.809,0.191,-2.686,0.122,0.061
0.546,-0.837,0.157,0.061,0.488,-0.305
0.559,-0.84,0.146,0.793,0.488,0
0.228,-1.537,0.358,78.308,-33.325,-0.854
0.205,-1.465,0.415,55.42,-42.603,5.31
0.155,-1.403,0.465,42.236,-49.866,15.198
0.151,-1.372,0.513,36.072,-51.331,25.391
0.169,-1.356,0.516,28.32,-50.537,45.105
0.17,-1.233,0.465,28.137,-46.875,53.223
0.175,-1.183,0.428,32.532,-41.931,59.753
0.198,-1.154,0.401,39.185,-36.56,65.613
0.216,-1.156,0.398,45.166,-31.921,70.923
0.224,-1.14,0.41,48.401,-29.419,74.951
0.226,-1.111,0.422,49.316,-28.503,77.637
0.228,-1.097,0.422,47.791,-28.259,78.247
0.235,-1.063,0.436,44.25,-28.503,78.491
0.224,-1.028,0.42,42.786,-29.297,78.674
0.218,-1.016,0.399,43.335,-28.992,77.881
0.22,-1,0.361,44.861,-29.175,78.003
0.225,-0.983,0.338,45.227,-30.151,78.003
0.215,-0.974,0.327,43.64,-31.677,77.026
0.215,-0.945,0.34,41.443,-32.715,75.5
0.217,-0.911,0.332,43.823,-32.166,73.914
0.22,-0.914,0.301,50.293,-30.151,72.693
0.226,-0.929,0.28,57.495,-28.442,72.021
0.249,-0.947,0.294,59.265,-27.71,70.984
0.254,-0.947,0.319,57.007,-28.198,69.519
0.254,-0.925,0.332,54.443,-28.687,67.444
0.261,-0.917,0.336,52.917,-28.931,65.918
0.26,-0.915,0.318,52.185,-29.419,64.941
0.258,-0.901,0.282,52.185,-29.358,64.209
0.264,-0.91,0.281,51.392,-28.625,64.026
0.276,-0.905,0.268,48.218,-28.931,64.148
0.282,-0.892,0.259,43.762,-29.48,64.392
0.278,-0.879,0.27,38.33,-30.457,63.538
0.271,-0.854,0.279,33.569,-31.311,62.012
0.271,-0.838,0.282,30.64,-31.189,60.608
0.284,-0.837,0.283,29.846,-30.396,59.57
0.295,-0.838,0.271,28.992,-30.09,57.373
0.289,-0.823,0.262,26.978,-29.968,54.626
0.294,-0.812,0.257,25.024,-29.541,52.307
0.304,-0.804,0.252,24.475,-28.564,50.537
0.311,-0.808,0.256,25.635,-27.283,48.584
0.317,-0.812,0.26,26.001,-25.818,46.204
0.32,-0.806,0.263,25.513,-24.597,44.556
0.325,-0.8,0.24,24.841,-23.437,42.969
0.339,-0.818,0.239,23.376,-22.888,41.077
0.333,-0.833,0.243,20.02,-22.949,38.513
0.34,-0.818,0.243,15.442,-22.766,36.743
0.345,-0.819,0.246,10.01,-23.376,34.79
0.332,-0.797,0.244,5.066,-24.231,32.166
0.347,-0.781,0.229,2.258,-23.987,30.029
0.354,-0.782,0.214,1.343,-23.01,27.832
0.365,-0.774,0.218,1.526,-21.851,26.123
0.37,-0.761,0.223,2.869,-20.508,24.048
0.371,-0.757,0.23,4.639,-19.165,21.729
0.351,-0.754,0.236,7.629,-16.907,19.775
0.39,-0.768,0.236,11.597,-13.611,19.775
0.397,-0.799,0.226,14.771,-11.414,18.188
0.404,-0.811,0.222,15.503,-10.254,17.029
0.408,-0.83,0.228,14.954,-9.583,15.869
0.413,-0.823,0.231,13,-9.277,15.381
0.415,-0.832,0.217,11.658,-8.911,15.015
0.427,-0.839,0.196,10.376,-8.789,14.099
0.436,-0.85,0.177,7.69,-9.155,12.695
0.438,-0.843,0.163,4.761,-10.193,11.658
0.447,-0.849,0.155,2.258,-11.108,10.559
0.447,-0.838,0.154,0.549,-11.78,9.521
0.459,-0.841,0.146,1.038,-11.78,8.972
0.463,-0.837,0.145,2.686,-11.78,7.935
0.46,-0.836,0.165,5.371,-11.658,7.019
0.455,-0.839,0.184,8.728,-11.536,5.798
0.452,-0.849,0.198,10.498,-11.353,4.211
0.456,-0.865,0.211,10.376,-11.78,3.357
0.469,-0.887,0.223,8.484,-12.512,2.869
0.476,-0.867,0.22,7.202,-13,4.7
0.491,-0.893,0.194,7.446,-13.428,7.08
0.491,-0.873,0.181,5.676,-14.099,4.7
0.489,-0.873,0.181,5.188,-14.709,3.296
0.482,-0.856,0.192,6.592,-14.587,2.014
0.478,-0.868,0.197,9.827,-13.428,1.465
0.476,-0.884,0.193,11.78,-12.512,1.282
0.48,-0.892,0.193,10.864,-12.146,1.343
0.485,-0.902,0.197,8.728,-12.146,1.77
0.49,-0.909,0.205,6.287,-12.085,2.075
0.487,-0.907,0.221,4.272,-12.024,2.38
0.481,-0.901,0.242,3.479,-11.902,2.686
0.474,-0.894,0.258,3.479,-11.292,3.174
0.488,-0.869,0.254,4.272,-10.01,4.333
0.456,-0.917,0.237,4.761,-8.972,8.179
0.474,-0.898,0.239,2.808,-8.362,6.897
0.473,-0.888,0.241,-0.183,-8.118,6.104
0.467,-0.884,0.243,-2.136,-8.179,5.92
0.473,-0.872,0.246,-3.967,-7.69,6.104
0.474,-0.866,0.253,-5.371,-7.202,5.92
0.475,-0.861,0.26,-5.92,-6.653,5.676
0.479,-0.864,0.256,-5.493,-5.493,5.066
0.478,-0.865,0.254,-4.761,-4.517,4.15
0.471,-0.867,0.255,-4.883,-3.845,3.296
0.469,-0.871,0.248,-5.981,-3.601,2.869
0.464,-0.856,0.232,-7.08,-3.296,2.747
0.46,-0.841,0.215,-6.592,-2.869,2.93
0.462,-0.841,0.21,-5.981,-2.258,3.357
0.469,-0.841,0.215,-5.798,-1.526,3.601
0.473,-0.841,0.208,-5.066,-0.916,3.174
0.478,-0.848,0.203,-4.883,-0.671,2.625
0.482,-0.854,0.205,-4.7,-0.671,2.747
0.484,-0.86,0.207,-4.272,-0.488,2.625
0.478,-0.86,0.218,-4.395,-0.732,2.625
0.478,-0.865,0.223,-4.639,-0.977,2.869
0.48,-0.88,0.222,-3.845,-0.916,2.869
0.486,-0.888,0.219,-4.456,-0.732,2.686
0.489,-0.88,0.223,-5.249,-1.16,2.808
0.486,-0.868,0.225,-4.883,-1.343,2.869
