aX,aY,aZ,gX,gY,gZ
0.996,0.073,-0.032,5.005,7.629,-17.944
0.988,0.07,-0.028,5.615,7.385,-14.771
0.977,0.075,-0.02,5.127,7.324,-11.841
0.979,0.09,-0.02,4.15,6.409,-8.789
0.985,0.108,-0.025,3.174,5.066,-5.859
0.982,0.114,-0.027,2.563,3.845,-2.563
0.984,0.112,-0.025,2.136,3.113,1.038
0.982,0.102,-0.024,1.892,2.136,4.15
0.99,0.089,-0.025,1.709,1.16,5.798
0.988,0.088,-0.027,1.709,0.671,5.92
0.986,0.086,-0.026,1.465,0.61,4.883
0.99,0.085,-0.023,1.343,0.854,3.235
0.987,0.087,-0.021,1.282,0.854,1.099
0.992,0.088,-0.02,1.587,0.671,-0.854
1.009,0.088,-0.023,2.38,0.305,-2.441
1.013,0.095,-0.026,3.052,-0.244,-3.845
1.017,0.099,-0.031,3.418,-0.488,-4.944
1.024,0.102,-0.032,3.845,-0.549,-5.066
1.024,0.103,-0.035,3.906,0.305,-4.944
1.032,0.099,-0.037,3.723,0.793,-4.15
1.037,0.097,-0.039,3.723,1.526,-2.93
1.033,0.099,-0.041,3.601,2.258,-1.648
1.025,0.103,-0.042,2.869,2.991,-0.061
1.014,0.103,-0.042,2.258,3.845,1.465
1.01,0.097,-0.041,1.587,4.517,2.686
1.005,0.094,-0.039,0.854,4.761,3.54
0.998,0.092,-0.039,0.122,4.639,3.784
0.991,0.086,-0.039,-0.061,4.15,3.662
0.984,0.085,-0.038,0,3.601,3.113
0.982,0.088,-0.041,0.122,3.113,2.136
0.988,0.088,-0.043,-0.061,2.502,0.854
0.989,0.089,-0.04,0.061,2.075,-0.488
0.989,0.088,-0.04,0.427,1.587,-1.526
0.989,0.086,-0.039,0.549,1.16,-2.136
