aX,aY,aZ,gX,gY,gZ
-0.034,-0.522,0.832,-4.578,-0.427,0.977
-0.04,-0.533,0.853,-5.432,-0.366,0.854
-0.046,-0.548,0.863,-5.798,0.122,0.854
-0.053,-0.531,0.875,-4.883,1.099,1.709
-0.059,-0.509,0.871,-1.953,2.38,2.319
-0.054,-0.5,0.85,1.465,3.052,2.747
-0.042,-0.51,0.832,4.639,3.662,2.747
-0.024,-0.52,0.828,5.981,3.357,2.502
-0.012,-0.538,0.824,5.615,2.625,2.502
-0.014,-0.543,0.822,3.662,1.77,1.831
-0.027,-0.534,0.822,1.221,0.793,1.16
-0.038,-0.526,0.822,-1.892,0.061,1.038
-0.042,-0.516,0.817,-5.188,-0.488,1.16
-0.04,-0.504,0.819,-7.507,-1.221,1.465
-0.04,-0.501,0.826,-9.521,-1.953,1.16
-0.046,-0.503,0.824,-12.146,-2.747,0.61
-0.053,-0.496,0.816,-14.16,-3.479,0.122
-0.055,-0.485,0.813,-13.794,-3.906,-0.671
-0.052,-0.484,0.82,-12.329,-4.272,-1.221
-0.057,-0.479,0.83,-11.536,-4.761,-1.892
-0.05,-0.487,0.841,-11.597,-4.761,-1.648
-0.044,-0.5,0.849,-12.512,-4.761,-1.587
-0.044,-0.5,0.863,-12.695,-5.31,-1.831
-0.05,-0.501,0.875,-10.986,-5.371,-1.953
-0.058,-0.496,0.885,-9.033,-4.7,-1.221
-0.061,-0.488,0.887,-6.714,-3.723,-0.183
-0.059,-0.484,0.888,-4.089,-3.052,0.549
-0.057,-0.49,0.889,-1.343,-2.502,1.16
-0.056,-0.503,0.892,0.122,-2.136,1.343
-0.05,-0.509,0.889,0.427,-1.587,1.343
-0.043,-0.511,0.891,-0.244,-1.282,1.16
-0.04,-0.511,0.891,-1.038,-1.099,0.854
-0.043,-0.508,0.886,-2.075,-1.099,0.549
-0.046,-0.498,0.882,-3.662,-1.16,0.427
-0.051,-0.489,0.878,-3.967,-1.038,0.122
-0.055,-0.49,0.873,-3.723,-1.099,-0.183
-0.058,-0.495,0.868,-3.235,-1.038,-0.183
-0.059,-0.501,0.863,-2.808,-0.916,-0.122
-0.058,-0.505,0.872,-2.869,-0.977,0.122
-0.059,-0.506,0.885,-2.197,-0.916,0.427
-0.06,-0.507,0.893,-1.648,-0.793,0.366
-0.059,-0.507,0.891,-1.282,-0.488,0.61
-0.059,-0.502,0.879,-1.465,-0.122,0.61
-0.061,-0.503,0.855,-1.892,0.305,0.732
-0.059,-0.506,0.849,-1.953,0.488,1.099
-0.048,-0.509,0.863,-1.465,0.122,1.587
-0.041,-0.506,0.875,-2.502,-0.427,1.587
-0.045,-0.498,0.881,-3.906,-0.793,1.282
-0.053,-0.498,0.877,-5.127,-0.854,1.038
-0.057,-0.498,0.865,-6.165,-0.977,1.038
-0.055,-0.498,0.861,-6.836,-0.916,1.587
-0.05,-0.501,0.865,-7.69,-1.099,2.075
-0.048,-0.502,0.863,-8.972,-1.587,2.38
-0.047,-0.501,0.858,-10.864,-1.77,1.953
-0.051,-0.496,0.854,-11.597,-1.709,1.648
-0.06,-0.489,0.853,-10.01,-1.77,1.404
-0.062,-0.478,0.861,-8.179,-1.831,1.831
-0.058,-0.476,0.865,-6.836,-1.831,1.892
-0.055,-0.482,0.866,-6.104,-1.465,1.77
-0.06,-0.482,0.861,-5.554,-1.221,2.075
-0.062,-0.466,0.854,-5.005,-1.099,2.502
-0.063,-0.453,0.853,-2.686,-0.977,2.747
-0.062,-0.471,0.859,-0.305,-0.977,2.686
-0.063,-0.469,0.863,-0.671,-1.282,2.869
-0.063,-0.46,0.866,-1.282,-1.404,2.869
-0.062,-0.46,0.869,-1.404,-1.831,2.747
-0.062,-0.473,0.875,-1.221,-1.892,1.953
-0.07,-0.479,0.88,-1.709,-1.648,1.587
-0.072,-0.472,0.883,-2.686,-1.709,1.282
-0.066,-0.462,0.879,-3.418,-1.77,1.343
-0.062,-0.478,0.876,-2.991,-1.282,1.526
-0.059,-0.489,0.881,-2.258,-1.038,1.831
-0.058,-0.486,0.889,-1.892,-0.854,2.441
-0.058,-0.479,0.894,-1.282,-0.732,2.686
-0.06,-0.478,0.894,-1.099,-0.488,2.747
-0.06,-0.48,0.891,-1.16,-0.366,3.052
-0.062,-0.478,0.89,-1.221,-0.305,3.113
-0.506,-0.59,0.988,-70.129,-30.823,-173.279
-0.535,-0.623,1,-54.26,-28.015,-163.391
-0.562,-0.65,0.985,-39.673,-23.926,-152.161
-0.543,-0.65,0.997,-30.579,-20.203,-140.991
-0.532,-0.7,1.007,-25.94,-17.395,-130.188
-0.404,-0.639,0.954,-22.644,-14.587,-117.065
-0.412,-0.459,0.991,-23.926,-14.038,-105.469
-0.526,-0.547,1.172,-20.63,-14.038,-96.863
-0.293,-0.662,1.235,-5.554,-5.981,-79.895
-0.194,-0.73,1.067,14.343,1.709,-56.274
-0.166,-0.647,0.834,17.212,-0.427,-43.152
-0.239,-0.528,0.873,2.38,-7.019,-34.363
-0.238,-0.409,0.931,-4.333,-10.925,-26.123
-0.208,-0.505,0.962,-6.165,-12.268,-21.729
-0.171,-0.584,0.964,-7.263,-12.756,-12.573
-0.16,-0.582,0.953,-7.019,-13.306,-3.357
-0.183,-0.546,0.952,-8.606,-14.465,2.014
-0.163,-0.482,0.964,-10.986,-14.16,4.944
-0.127,-0.418,0.977,-9.888,-12.878,7.202
-0.114,-0.372,0.991,-3.357,-12.207,8.972
