aX,aY,aZ,gX,gY,gZ,gesture
0.198,-0.078,0.964,2.563,-1.038,0.671,9
0.199,-0.076,0.968,2.869,-1.221,0.793,9
0.2,-0.074,0.97,3.906,-1.099,0.732,9
0.191,-0.083,0.979,4.944,-1.221,0.793,9
0.189,-0.112,0.982,2.808,-0.793,0.854,9
0.199,-0.101,0.976,0.183,-0.061,1.221,9
0.201,-0.086,0.969,-1.343,0.305,1.343,9
0.2,-0.075,0.971,-1.648,0.549,1.465,9
0.199,-0.075,0.968,-0.916,0.854,1.465,9
0.198,-0.081,0.962,0.061,1.221,1.282,9
0.195,-0.078,0.963,0.61,1.16,1.465,9
0.195,-0.079,0.962,1.038,1.038,1.404,9
0.196,-0.079,0.96,1.587,0.854,1.404,9
0.197,-0.075,0.959,2.075,0.61,1.465,9
0.197,-0.078,0.957,2.441,0.061,1.282,9
0.197,-0.075,0.956,2.258,-0.122,1.16,9
0.195,-0.075,0.959,2.808,-0.549,1.038,9
0.195,-0.079,0.963,3.662,-0.854,0.916,9
0.189,-0.103,0.979,3.479,-0.854,0.732,9
0.19,-0.114,0.983,0.061,-0.61,1.099,9
0.196,-0.098,0.981,-1.953,-0.61,1.709,9
0.195,-0.088,0.977,-2.747,-0.061,2.075,9
0.198,-0.08,0.974,-2.441,0.366,2.075,9
0.198,-0.078,0.968,-1.587,0.61,1.892,9
0.199,-0.085,0.967,-0.793,0.916,1.526,9
0.197,-0.077,0.963,0,0.916,1.648,9
0.199,-0.068,0.959,0.61,0.732,1.831,9
0.198,-0.063,0.958,1.16,0.671,1.648,9
0.195,-0.065,0.961,1.892,0.488,1.343,9
0.194,-0.075,0.968,1.587,0.366,1.099,9
0.195,-0.076,0.97,1.038,0.183,0.916,9
0.196,-0.077,0.966,0.549,0.061,0.916,9
0.196,-0.079,0.963,0.183,-0.122,0.793,9
0.196,-0.084,0.96,0,-0.305,1.038,9
0.199,-0.086,0.962,-0.61,-0.366,0.854,9
0.199,-0.082,0.962,-0.793,-0.671,0.793,9
0.199,-0.08,0.966,-0.244,-0.854,0.916,9
0.198,-0.081,0.967,0.183,-0.854,0.854,9
0.198,-0.086,0.969,0.427,-0.671,0.854,9
0.196,-0.091,0.97,0.671,-0.61,0.732,9
0.196,-0.095,0.973,0.732,-0.427,0.793,9
0.197,-0.092,0.971,1.038,-0.244,0.854,9
0.194,-0.092,0.972,1.343,0.122,0.916,9
0.194,-0.095,0.974,1.221,0.244,1.038,9
0.194,-0.098,0.974,0.244,0.305,1.221,9
0.197,-0.09,0.965,-0.61,0.366,1.465,9
0.199,-0.078,0.964,-0.793,0.122,1.709,9
0.197,-0.072,0.963,-0.427,-0.061,1.526,9
0.198,-0.075,0.963,0.366,0,1.099,9
0.183,-0.362,2.045,2.441,-22.034,27.588,9
0.275,-0.147,1.656,-0.854,11.475,28.259,9
0.388,-0.083,1.054,-15.503,29.968,17.395,9
0.338,0.101,0.574,-24.902,23.376,12.329,9
0.102,0.166,0.455,-28.259,7.874,8.789,9
0.145,0.234,0.59,-24.597,8.545,5.859,9
0.225,0.114,0.894,-12.146,7.629,3.845,9
0.2,-0.118,1.021,-1.404,3.113,-0.244,9
0.187,-0.201,1.047,1.099,1.038,-2.563,9
0.186,-0.133,1.067,-1.648,0.732,-2.625,9
0.201,-0.097,1.034,-3.113,2.441,-1.16,9
0.205,-0.039,1.003,-2.441,5.554,0.793,9
0.214,-0.018,0.976,-1.831,7.812,1.282,9
0.226,-0.04,0.988,-2.38,9.033,-0.183,9
0.221,-0.061,0.981,-4.7,10.132,-0.732,9
0.235,-0.022,0.95,-7.263,10.254,0.122,9
0.245,-0.012,0.934,-8.972,9.644,0.427,9
0.236,0.016,0.884,-8.362,8.972,0.488,9
0.251,-0.003,0.897,-5.31,7.69,-0.61,9
0.23,-0.077,0.892,-5.493,6.042,-0.549,9
0.235,-0.047,0.911,-8.057,4.395,-0.427,9
0.229,-0.034,0.911,-9.094,2.747,-0.549,9
0.23,-0.058,0.904,-7.629,0.793,-0.061,9
0.232,-0.085,0.914,-7.385,-0.427,0.488,9
0.232,-0.073,0.927,-8.057,-1.709,1.343,9
0.302,-0.054,0.911,-10.071,-3.54,1.77,9
0.205,-0.026,0.994,-13.062,-7.935,1.953,9
0.149,0.095,1.005,-12.146,-7.263,1.343,9
0.246,0.02,0.966,-3.235,-4.761,1.16,9
0.223,-0.039,0.968,4.333,-4.517,0.427,9
0.236,-0.061,0.963,6.897,-3.967,-0.244,9
0.224,-0.07,0.962,6.47,-4.272,-0.61,9
0.224,-0.049,0.965,5.371,-4.333,-0.732,9
0.221,-0.051,0.963,4.944,-4.15,-0.549,9
0.22,-0.069,0.956,4.517,-3.723,0.061,9
0.218,-0.047,0.946,3.723,-3.784,0.61,9
0.218,-0.029,0.935,4.211,-4.333,0.793,9
0.212,-0.044,0.937,6.531,-5.737,1.099,9
0.212,-0.043,0.941,8.606,-7.385,1.648,9
0.214,-0.031,0.95,10.681,-8.667,1.831,9
0.207,-0.024,0.959,12.085,-9.949,1.587,9
0.205,-0.017,0.965,13.062,-11.108,0.793,9
0.198,-0.019,0.973,13.306,-12.268,0.122,9
0.191,-0.035,0.992,13.062,-12.939,-0.183,9
0.193,-0.041,1.022,11.536,-12.756,-0.488,9
0.182,-0.061,1.039,7.629,-11.414,-0.549,9
0.199,-0.031,1.053,6.531,-9.705,-0.732,9
0.202,-0.033,1,7.141,-7.446,-1.465,9
0.194,-0.031,0.96,8.423,-6.104,-2.808,9
0.107,-0.069,0.969,10.254,-4.944,-3.174,9
0.279,-0.09,0.974,10.132,0.916,-3.906,9
0.208,-0.107,0.984,9.277,-2.258,-1.831,9
0.199,-0.114,0.986,8.179,-2.014,-2.686,9
0.212,-0.108,0.975,7.385,-1.099,-2.136,9
0.192,-0.104,0.974,7.751,-0.793,-1.221,9
0.199,-0.131,0.964,7.202,0.427,-0.122,9
0.222,-0.109,0.962,5.188,1.282,0.854,9
0.21,-0.086,0.96,3.845,0.244,1.282,9
0.203,-0.07,0.956,3.113,0.122,1.282,9
0.196,-0.051,0.959,2.869,0.366,1.038,9
0.204,-0.049,0.961,3.174,0.793,0.916,9
0.208,-0.048,0.958,3.845,0.549,0.61,9
0.198,-0.046,0.961,3.906,-0.488,-0.061,9
0.19,-0.054,0.969,4.272,-0.549,-0.366,9
0.2,-0.063,0.973,4.333,-0.061,-0.305,9
0.203,-0.071,0.97,4.15,0,-0.183,9
0.198,-0.076,0.968,3.418,-0.488,-0.305,9
0.197,-0.083,0.965,2.869,-0.549,-0.183,9
0.207,-0.089,0.961,2.319,-0.366,0.183,9
0.207,-0.089,0.956,1.526,-0.671,0.549,9
0.206,-0.085,0.953,0.61,-1.038,0.671,9
0.209,-0.071,0.95,0.366,-1.221,0.854,9
0.209,-0.07,0.954,0.977,-1.404,0.61,9
0.205,-0.075,0.965,1.526,-1.465,0.366,9
0.203,-0.08,0.973,1.526,-1.282,0.488,9
0.2,-0.077,0.974,1.526,-0.916,0.549,9
0.2,-0.074,0.974,2.014,-0.671,0.305,9
0.198,-0.077,0.976,2.502,-0.366,0.244,9
0.197,-0.082,0.978,2.991,-0.122,0.122,9
0.194,-0.089,0.979,3.052,0,-0.122,9
0.191,-0.102,0.979,2.38,0.366,-0.183,9
0.195,-0.099,0.974,0.671,0.549,0.305,9
0.197,-0.09,0.969,0.061,0.793,0.61,9
0.198,-0.09,0.966,0.427,0.916,0.916,9
0.19,-0.086,0.964,1.16,0.854,1.038,9
0.187,-0.092,0.962,1.831,0.977,1.16,9
0.21,-0.094,0.967,1.648,1.526,1.221,9
0.2,-0.097,0.962,0.732,0.427,1.709,9
0.201,-0.084,0.957,0.244,0.305,1.709,9
0.202,-0.077,0.958,0.183,0,1.648,9
0.202,-0.085,0.958,0.549,-0.244,1.77,9
0.199,-0.076,0.958,1.221,-0.183,1.831,9
0.2,-0.083,0.96,1.77,-0.488,1.831,9
0.198,-0.09,0.963,1.77,-0.488,2.136,9
0.205,-0.075,0.968,1.77,-0.488,2.38,9
0.199,-0.078,0.968,1.282,-0.793,2.258,9
0.201,-0.079,0.968,0.244,-0.793,1.892,9
0.203,-0.08,0.967,-0.671,-0.732,1.831,9
0.204,-0.073,0.969,-0.854,-0.549,1.709,9
0.204,-0.072,0.968,-0.488,-0.305,1.404,9
0.204,-0.069,0.96,0.427,0.183,1.16,9
0.203,-0.079,0.961,1.343,0.488,0.977,9
0.202,-0.09,0.964,1.953,0.366,0.732,9
0.2,-0.089,0.965,2.38,0.244,0.916,9
0.199,-0.096,0.966,2.197,0.122,0.732,9
0.197,-0.105,0.971,1.221,0.061,0.916,9
0.198,-0.108,0.974,-0.61,0,1.221,9
0.2,-0.102,0.971,-1.953,0.122,1.587,9
0.201,-0.096,0.974,-2.441,0.305,1.892,9
0.201,-0.091,0.97,-2.075,0.732,2.075,9
0.201,-0.094,0.972,-1.465,1.099,2.197,9
0.2,-0.092,0.971,-0.671,1.221,2.441,9
0.201,-0.088,0.97,0.122,1.282,2.502,9
0.202,-0.094,0.97,0.244,1.404,2.441,9
0.201,-0.088,0.971,0.549,1.465,2.502,9
0.203,-0.104,0.975,0.061,1.709,2.258,9
0.199,-0.098,0.97,-1.343,2.014,2.502,9
0.207,-0.091,0.96,-2.136,2.075,2.686,9
0.203,-0.066,0.955,-1.892,2.075,2.747,9
0.163,-0.464,1.973,-20.142,1.526,29.114,9
0.306,-0.069,1.308,-37.659,25.024,24.231,9
0.368,0.256,0.7,-43.396,28.137,15.32,9
0.214,0.281,0.431,-30.518,14.404,9.705,9
0.159,0.175,0.431,-17.212,11.658,3.235,9
0.244,0.069,0.578,-10.315,15.076,3.906,9
0.281,-0.007,0.71,-7.874,10.315,2.808,9
0.267,-0.062,0.796,-7.446,-0.488,-1.831,9
0.223,-0.11,0.954,-6.165,-7.263,-5.92,9
0.193,-0.132,0.959,-6.714,-9.888,-6.287,9
0.205,-0.13,0.993,-5.066,-10.742,-3.845,9
0.209,-0.132,1.009,-3.235,-10.498,-3.174,9
0.214,-0.153,0.996,-2.075,-9.766,-1.953,9
0.213,-0.155,0.98,-6.47,-8.24,-0.854,9
0.217,-0.02,0.996,-12.146,-6.897,0.61,9
0.254,-0.013,0.967,-13.733,-6.653,1.038,9
0.257,-0.014,0.967,-13.55,-5.127,2.258,9
0.245,0.056,0.95,-13,-2.991,2.258,9
0.238,0.017,0.948,-11.475,-2.075,0.671,9
0.239,-0.017,0.928,-11.23,-1.77,0.061,9
0.31,-0.04,0.946,-12.451,-2.502,-0.549,9
0.202,0.008,0.948,-14.038,-7.507,0.366,9
0.208,0.012,0.971,-11.475,-7.507,-1.892,9
0.223,-0.087,0.977,-7.69,-6.836,-2.075,9
0.209,-0.085,0.974,-6.653,-5.981,-1.221,9
0.185,-0.058,0.984,-6.409,-6.348,-0.549,9
0.2,-0.035,0.985,-4.089,-5.432,-0.732,9
0.176,-0.047,0.995,-1.343,-4.761,-1.038,9
0.192,-0.055,1.005,0.183,-3.174,-1.099,9
0.166,-0.033,1,1.465,-2.686,-1.038,9
0.185,-0.015,1.005,3.662,-1.343,-1.831,9
0.179,-0.055,1.001,6.653,-1.16,-2.319,9
0.179,-0.07,0.99,9.827,-0.732,-2.319,9
0.195,-0.095,0.971,12.878,-1.587,-1.709,9
0.182,-0.086,0.982,13.672,-2.808,-1.587,9
0.19,-0.098,0.952,13.916,-4.272,-0.977,9
0.171,-0.093,0.964,10.315,-5.859,-0.427,9
0.182,-0.055,0.995,9.46,-7.263,0.427,9
0.181,-0.062,0.983,10.986,-7.935,1.343,9
0.182,-0.047,0.978,11.902,-8.484,1.77,9
0.179,-0.043,0.985,11.902,-8.972,1.526,9
0.182,-0.064,0.985,11.719,-8.911,1.465,9
0.182,-0.048,0.987,10.925,-8.789,1.587,9
0.129,-0.065,0.967,10.254,-6.714,1.038,9
0.231,-0.015,0.948,10.925,-2.563,-0.732,9
0.203,-0.036,0.988,13.245,-5.798,-1.099,9
0.149,-0.042,0.995,11.597,-4.578,-1.77,9
0.214,-0.04,1.001,13.855,-2.869,-2.441,9
0.205,-0.112,0.965,12.146,-1.16,-2.808,9
0.204,-0.103,0.947,8.606,-0.732,-2.625,9
0.237,-0.087,0.958,6.836,0.122,-2.747,9
0.199,-0.105,0.954,6.958,-0.732,-2.075,9
0.225,-0.102,0.957,6.775,0.916,-2.197,9
0.207,-0.125,0.962,7.08,0.793,-1.343,9
0.218,-0.124,0.957,5.676,1.038,-0.305,9
0.214,-0.101,0.954,4.822,0.122,0.977,9
0.2,-0.105,0.953,4.944,-0.671,1.709,9
0.198,-0.101,0.954,3.906,-0.427,2.563,9
0.193,-0.084,0.972,2.93,-0.244,2.93,9
0.19,-0.079,0.979,2.197,0.061,2.991,9
0.188,-0.063,0.982,1.648,0.244,2.991,9
0.188,-0.055,0.981,1.587,0.305,2.808,9
0.187,-0.063,0.983,1.648,0,1.953,9
0.189,-0.067,0.982,1.526,-0.122,1.404,9
0.19,-0.071,0.981,1.404,-0.183,0.488,9
0.188,-0.079,0.983,1.465,-0.305,-0.305,9
0.186,-0.082,0.982,1.892,-0.305,-0.732,9
0.184,-0.097,0.976,1.953,0,-1.282,9
0.172,-0.1,0.974,1.892,0.549,-1.099,9
0.147,-0.107,0.976,3.113,2.319,-0.793,9
0.237,-0.119,0.974,3.723,4.944,-0.366,9
0.199,-0.112,0.975,3.967,2.563,-0.122,9
0.165,-0.115,0.974,3.906,1.648,-0.122,9
0.182,-0.121,0.953,3.052,3.113,0.854,9
0.237,-0.098,0.947,2.38,4.089,1.526,9
0.196,-0.093,0.955,2.258,1.404,1.587,9
0.195,-0.09,0.961,1.77,0.366,1.648,9
0.195,-0.08,0.963,0.854,0.305,1.831,9
0.193,-0.069,0.958,0.732,0.61,1.953,9
0.217,-0.071,0.955,0.549,1.16,1.587,9
0.202,-0.073,0.951,0.549,0.244,1.16,9
0.203,-0.078,0.955,0.488,-0.183,0.916,9
0.202,-0.084,0.958,0.671,-0.366,0.732,9
0.2,-0.083,0.962,0.854,-0.305,0.854,9
0.197,-0.086,0.961,1.16,-0.549,0.671,9
0.194,-0.093,0.959,1.587,-0.427,0.671,9
0.202,-0.104,0.963,1.282,-0.366,0.671,9
0.198,-0.108,0.973,0.671,-0.488,0.61,9
0.195,-0.116,0.974,-0.183,-0.549,0.793,9
0.196,-0.106,0.969,-0.732,-0.671,1.221,9
0.197,-0.096,0.966,-0.488,-0.61,1.282,9
0.195,-0.096,0.972,0.061,-0.427,1.343,9
0.194,-0.097,0.975,0.732,-0.122,1.343,9
0.195,-0.092,0.97,0.977,0.061,1.587,9
0.194,-0.089,0.968,1.099,0.305,1.16,9
0.194,-0.088,0.967,0.793,0.305,0.854,9
0.195,-0.087,0.967,0.549,0.183,0.549,9
0.194,-0.092,0.97,0.977,0.061,0.305,9
0.193,-0.103,0.972,0.671,-0.122,0.305,9
0.194,-0.105,0.969,0.183,-0.061,0.427,9
0.187,-0.102,0.966,0,0.122,0.671,9
0.183,-0.098,0.965,0.244,0.488,0.916,9
0.215,-0.1,0.966,0.549,1.831,0.977,9
0.215,-0.106,0.958,0.671,1.526,1.404,9
0.193,-0.101,0.96,0.488,0.305,0.732,9
0.2,-0.103,0.962,0.916,-0.122,1.099,9
0.195,-0.102,0.965,1.038,-0.122,1.282,9
0.197,-0.102,0.965,0.549,-0.061,1.648,9
0.197,-0.1,0.962,-0.366,-0.061,1.648,9
0.198,-0.092,0.963,-0.671,-0.122,1.831,9
0.197,-0.083,0.966,-0.671,-0.305,1.77,9
0.198,-0.078,0.966,-0.488,-0.366,1.465,9
0.198,-0.083,0.966,0.183,-0.61,1.038,9
0.198,-0.085,0.964,0.671,-0.793,0.732,9
0.197,-0.087,0.968,1.282,-0.61,0.305,9
0.197,-0.1,0.97,1.648,-0.427,0.122,9
0.199,-0.106,0.967,1.587,-0.305,0.244,9
0.203,-0.106,0.961,1.343,-0.061,0.305,9
0.201,-0.109,0.959,0.854,-0.061,0.488,9
0.168,-0.894,1.01,-26.306,0.977,12.207,10
0.115,-0.592,0.987,-15.991,3.113,7.141,10
0.151,-0.721,0.972,0.671,4.944,10.437,10
0.119,-0.748,0.924,17.09,8.179,10.437,10
0.1,-0.698,0.834,33.02,12.939,8.789,10
0.09,-0.763,0.766,48.523,14.832,6.287,10
0.092,-0.654,0.662,58.899,17.395,5.005,10
0.126,-0.577,0.55,67.444,18.921,4.089,10
0.188,-0.728,0.412,74.829,17.273,1.526,10
0.197,-0.996,0.256,74.768,14.954,-1.77,10
0.228,-1.041,0.241,60.608,17.395,-3.357,10
0.13,-0.885,0.227,43.396,20.325,-5.737,10
0.309,-0.913,0.172,33.386,24.17,-5.676,10
0.269,-0.993,0.03,20.691,20.386,-4.578,10
0.237,-1.032,-0.01,3.174,17.09,-2.441,10
0.24,-0.872,0.073,-20.447,14.099,-1.404,10
0.248,-0.805,0.179,-43.945,9.644,-3.418,10
0.262,-0.923,0.331,-60.486,0.427,-4.089,10
0.111,-0.912,0.714,-72.449,-7.69,-4.456,10
0.091,-1.069,0.832,-63.782,-7.202,-0.793,10
0.108,-1.116,0.746,-42.358,-9.094,8.972,10
0.138,-0.907,0.746,-30.884,-7.629,13,10
0.138,-0.688,0.786,-28.381,-6.775,11.658,10
0.164,-0.568,0.758,-18.25,-5.92,10.498,10
0.202,-0.521,0.666,-1.526,-5.31,7.69,10
0.037,-0.47,0.548,13.977,-6.104,2.197,10
0.146,-0.523,0.472,27.954,-4.761,-2.502,10
0.124,-0.669,0.364,39.673,-7.69,-5.493,10
0.091,-0.886,0.329,36.987,-9.888,-4.028,10
0.14,-1.072,0.294,25.391,-7.69,-2.014,10
0.161,-1.087,0.34,11.963,-7.019,-0.916,10
0.175,-0.952,0.473,5.127,-6.348,-0.427,10
0.148,-0.862,0.519,14.465,-4.089,0.793,10
0.202,-0.872,0.521,30.334,0.61,2.441,10
0.176,-0.851,0.529,40.283,3.723,2.502,10
0.19,-0.826,0.567,45.593,8.118,1.77,10
0.219,-0.842,0.604,50.354,11.78,0.183,10
0.227,-0.86,0.6,53.345,14.954,-1.221,10
0.202,-0.843,0.53,56.824,17.822,-2.258,10
0.224,-0.86,0.478,62.988,20.935,-3.052,10
0.253,-0.892,0.448,67.078,23.865,-4.028,10
0.263,-0.92,0.442,68.481,24.658,-2.075,10
0.269,-0.948,0.436,67.2,23.804,-2.38,10
0.258,-0.944,0.431,64.453,23.071,-2.014,10
0.209,-0.952,0.411,65.369,21.606,-1.831,10
0.226,-0.952,0.341,68.42,21.24,-0.549,10
0.268,-0.967,0.299,68.054,20.508,2.38,10
0.261,-0.985,0.261,66.406,18.799,4.761,10
0.232,-0.998,0.267,61.096,15.991,6.409,10
0.218,-1.006,0.285,52.124,12.939,7.996,10
0.24,-1.005,0.307,40.894,10.315,8.789,10
0.248,-0.992,0.305,29.48,7.69,8.545,10
0.224,-0.991,0.268,21.057,5.554,8.484,10
0.24,-1.02,0.246,12.939,4.089,8.362,10
0.245,-1.025,0.248,6.104,2.258,8.484,10
0.24,-1.003,0.264,-1.343,-0.854,8.484,10
0.233,-0.957,0.274,-6.775,-4.15,8.85,10
0.229,-0.937,0.268,-6.836,-5.981,9.033,10
0.23,-0.94,0.271,-5.31,-7.385,8.728,10
0.227,-0.941,0.276,-3.479,-8.423,8.362,10
0.224,-0.942,0.285,-4.639,-8.85,7.08,10
0.219,-0.94,0.303,-7.69,-9.521,6.042,10
0.219,-0.94,0.32,-12.146,-10.559,5.188,10
0.219,-0.947,0.339,-17.944,-11.353,4.639,10
0.22,-0.942,0.361,-23.682,-12.146,4.7,10
0.211,-0.909,0.383,-27.954,-12.207,4.395,10
0.241,-0.931,0.389,-27.039,-11.841,1.709,10
0.225,-0.94,0.397,-24.353,-11.23,1.892,10
0.224,-0.923,0.392,-20.447,-9.155,4.15,10
0.233,-0.912,0.348,-11.841,-7.69,3.845,10
0.229,-0.93,0.346,-5.92,-6.348,4.883,10
0.229,-0.923,0.342,-1.465,-4.761,5.249,10
0.229,-0.919,0.36,0.244,-3.479,5.432,10
0.226,-0.918,0.385,0.244,-2.625,5.127,10
0.224,-0.909,0.401,0.61,-1.709,4.578,10
0.224,-0.903,0.404,0.916,-0.977,3.662,10
0.223,-0.901,0.399,0.427,-0.854,2.747,10
0.225,-0.904,0.392,-0.732,-0.977,1.648,10
0.303,-0.926,0.38,-1.526,-1.099,0.732,10
0.212,-0.941,0.354,-2.136,-3.357,-0.366,10
0.156,-0.905,0.349,-3.113,-2.93,-0.305,10
0.235,-0.915,0.344,-2.136,-0.793,-0.366,10
0.239,-0.915,0.344,-1.465,-0.488,0.732,10
0.287,-0.934,0.354,-1.648,-1.038,0.61,10
0.197,-0.928,0.359,-2.014,-2.93,0.488,10
0.208,-0.925,0.367,-1.709,-2.136,0.61,10
0.254,-0.932,0.366,-1.038,-1.404,0.732,10
0.224,-0.939,0.363,-0.916,-2.014,0.793,10
0.213,-0.927,0.344,-0.427,-2.319,0.854,10
0.214,-0.937,0.333,0.061,-1.892,0.916,10
0.222,-0.946,0.338,-0.854,-1.465,1.16,10
0.235,-0.935,0.36,-2.869,-1.709,0.916,10
0.22,-0.926,0.378,-4.517,-2.625,1.099,10
0.197,-0.914,0.366,-3.174,-2.563,1.282,10
0.212,-0.919,0.33,0.916,-1.587,2.075,10
0.241,-0.952,0.329,1.526,-1.099,2.38,10
0.243,-0.952,0.355,0.061,-1.648,2.625,10
0.192,-0.913,0.381,-1.282,-2.563,2.686,10
0.204,-0.9,0.389,-0.61,-1.77,2.747,10
0.221,-0.907,0.389,0.427,-1.404,2.93,10
0.222,-0.91,0.377,0.61,-1.587,2.563,10
0.223,-0.919,0.369,0.549,-1.831,2.136,10
0.222,-0.927,0.37,-0.366,-1.831,1.77,10
0.224,-0.93,0.376,-1.465,-1.831,1.648,10
0.225,-0.924,0.378,-1.831,-1.892,1.526,10
0.226,-0.924,0.37,-1.465,-1.648,1.526,10
0.228,-0.919,0.355,0.244,-1.221,1.831,10
0.229,-0.922,0.347,2.014,-0.977,1.831,10
0.227,-0.929,0.355,2.625,-1.038,2.014,10
0.23,-0.926,0.365,2.747,-0.854,1.953,10
0.23,-0.91,0.354,5.371,-0.671,2.319,10
0.258,-0.911,0.348,7.507,-0.488,2.441,10
0.258,-0.955,0.354,7.446,-2.686,1.892,10
0.166,-0.898,0.36,5.31,-6.958,2.502,10
0.215,-0.906,0.368,3.784,-2.319,1.404,10
0.231,-0.921,0.366,3.479,-1.404,1.282,10
0.231,-0.924,0.366,2.319,-1.892,1.16,10
0.215,-0.926,0.368,0.977,-2.38,0.793,10
0.213,-0.922,0.358,1.16,-1.709,0.671,10
0.274,-0.889,0.88,-15.259,-5.066,10.864,10
0.248,-0.67,0.818,-29.968,2.808,11.292,10
0.269,-0.661,0.694,-20.081,7.996,7.751,10
0.258,-0.693,0.666,-14.16,13.428,3.723,10
0.248,-0.732,0.674,-18.127,17.212,-0.244,10
0.251,-0.703,0.683,-29.663,19.226,-4.272,10
0.147,-0.747,0.593,-38.635,20.874,-6.958,10
0.252,-0.768,0.523,-45.593,23.743,-7.446,10
0.271,-0.804,0.482,-53.711,22.4,-8.728,10
0.225,-0.815,0.515,-59.021,19.836,-9.338,10
0.215,-0.847,0.544,-51.27,16.724,-7.629,10
0.215,-0.855,0.451,-34.058,12.756,-5.798,10
0.264,-0.887,0.293,-10.01,7.324,-2.991,10
0.309,-0.864,0.239,5.31,0.854,-1.404,10
0.311,-0.909,0.337,9.033,-8.362,0.977,10
0.277,-0.928,0.443,4.211,-17.517,4.15,10
0.271,-0.864,0.434,6.348,-25.269,7.385,10
0.275,-0.762,0.394,19.043,-31.677,9.399,10
0.278,-0.721,0.302,39.795,-34.851,11.78,10
0.332,-0.846,0.282,56.58,-34.607,14.099,10
0.329,-0.828,0.509,56.641,-32.227,14.404,10
0.277,-0.784,0.733,40.771,-25.574,11.841,10
0.415,-0.864,0.901,15.686,-16.846,12.939,10
0.285,-0.748,1.044,-8.972,-10.376,10.498,10
0.218,-0.521,1.004,-19.47,-1.892,5.859,10
0.246,-0.473,0.847,-5.31,4.883,0.122,10
0.234,-0.587,0.723,15.32,10.01,-4.639,10
0.229,-0.688,0.677,28.259,13.245,-9.277,10
0.206,-0.765,0.612,35.645,14.954,-12.268,10
0.202,-0.876,0.481,43.579,14.465,-12.878,10
0.188,-0.907,0.41,40.039,11.23,-12.939,10
0.199,-0.936,0.388,29.907,6.714,-11.414,10
0.184,-0.945,0.372,21.79,1.892,-8.118,10
0.202,-0.97,0.388,14.526,-1.77,-6.348,10
0.208,-0.94,0.414,7.874,-5.005,-4.089,10
0.222,-0.922,0.421,2.991,-7.08,-1.526,10
0.237,-0.891,0.451,0.244,-7.996,1.038,10
0.235,-0.872,0.495,-0.793,-8.362,2.197,10
0.236,-0.867,0.526,-1.526,-8.24,3.784,10
0.248,-0.85,0.554,-2.258,-7.812,4.944,10
0.248,-0.822,0.584,-3.296,-7.141,5.615,10
0.245,-0.801,0.603,-2.502,-5.981,5.493,10
0.246,-0.797,0.581,0.549,-4.639,5.066,10
0.242,-0.807,0.567,2.93,-3.418,4.272,10
0.248,-0.809,0.541,4.089,-2.258,3.296,10
0.255,-0.817,0.514,4.822,-1.709,2.686,10
0.265,-0.825,0.502,5.005,-0.854,2.625,10
0.256,-0.82,0.51,5.493,-0.732,1.831,10
0.248,-0.808,0.52,5.005,-0.366,0.916,10
0.251,-0.818,0.532,2.991,-0.916,1.404,10
0.246,-0.801,0.561,0.671,-0.732,1.282,10
0.245,-0.796,0.574,-0.305,-0.244,0.671,10
0.242,-0.808,0.574,0.305,0.244,-0.061,10
0.24,-0.808,0.571,1.221,0.854,-0.732,10
0.239,-0.81,0.566,1.953,1.465,-1.587,10
0.238,-0.827,0.549,2.869,2.075,-2.014,10
0.242,-0.836,0.521,5.493,2.686,-2.136,10
0.242,-0.84,0.495,10.071,3.54,-2.014,10
0.239,-0.851,0.481,11.169,3.235,-1.831,10
0.24,-0.855,0.468,10.071,2.319,-1.343,10
0.239,-0.859,0.465,8.301,1.221,-1.282,10
0.24,-0.854,0.476,5.371,0,-1.038,10
0.239,-0.855,0.491,2.441,-1.404,-0.854,10
0.238,-0.854,0.502,0.916,-2.563,-0.366,10
0.238,-0.851,0.515,-0.122,-3.235,-0.122,10
0.104,-0.831,0.517,-1.526,-3.357,0.366,10
0.317,-0.849,0.55,-3.418,-0.61,2.014,10
0.255,-0.852,0.541,-3.174,-2.686,1.282,10
0.238,-0.829,0.54,-4.883,-2.197,0.549,10
0.234,-0.831,0.532,-4.028,-2.258,0.244,10
0.258,-0.838,0.544,-3.052,-0.732,0.671,10
0.242,-0.838,0.552,-1.953,0.488,0.244,10
0.236,-0.848,0.552,-2.014,1.77,0.183,10
0.239,-0.842,0.535,-1.648,2.93,0.671,10
0.242,-0.837,0.508,0.305,3.723,1.343,10
0.242,-0.826,0.487,2.686,4.272,1.77,10
0.244,-0.825,0.479,3.418,4.211,1.526,10
0.242,-0.825,0.474,2.991,3.113,1.282,10
0.241,-0.826,0.483,1.648,2.075,0.854,10
0.242,-0.836,0.479,1.038,1.038,0.793,10
0.24,-0.84,0.486,2.014,0.427,1.282,10
0.241,-0.836,0.5,1.892,-0.244,1.343,10
0.24,-0.843,0.513,1.282,-1.099,1.221,10
0.24,-0.846,0.529,-0.366,-1.587,1.343,10
0.24,-0.841,0.541,-2.441,-1.77,1.648,10
0.241,-0.836,0.54,-3.357,-1.709,1.709,10
0.241,-0.835,0.54,-3.296,-1.282,1.526,10
0.24,-0.832,0.54,-3.296,-0.916,1.282,10
0.242,-0.828,0.527,-3.418,-0.61,0.977,10
0.245,-0.817,0.519,-3.784,-0.549,0.732,10
