aX,aY,aZ,gX,gY,gZ
0.175,-0.025,0.953,-3.601,-0.061,1.892
0.176,-0.026,0.958,-3.418,-0.61,1.709
0.176,-0.017,0.965,-2.441,-0.671,1.343
0.176,-0.015,0.962,-1.465,-0.732,0.854
0.179,-0.024,0.955,-0.671,-0.671,0.427
0.179,-0.026,0.958,-0.671,-0.61,-0.244
0.176,-0.031,0.964,-0.488,-0.854,-0.671
0.172,-0.037,0.967,0.488,-0.854,-0.732
0.17,-0.047,0.972,1.587,-0.854,-0.916
0.168,-0.064,0.974,2.136,-0.732,-0.793
0.168,-0.071,0.976,2.014,-0.61,-0.61
0.167,-0.074,0.978,2.136,-0.488,-0.305
0.166,-0.077,0.981,2.502,-0.305,-0.061
0.165,-0.078,0.983,2.991,-0.305,0.244
0.165,-0.088,0.986,2.319,-0.061,0.366
0.167,-0.085,0.985,1.038,0.366,0.671
0.169,-0.08,0.983,0.183,0.427,1.16
0.17,-0.07,0.981,-0.244,0.549,1.526
0.171,-0.059,0.981,-0.488,0.793,1.77
0.171,-0.053,0.975,0,1.038,1.77
0.172,-0.055,0.963,-0.061,1.16,1.648
0.173,-0.048,0.961,-0.61,1.16,1.343
0.172,-0.051,0.966,-0.549,0.916,1.404
0.17,-0.053,0.966,-0.488,0.854,1.526
0.173,-0.05,0.96,-0.671,0.732,1.404
0.172,-0.04,0.958,-0.488,0.305,1.465
0.17,-0.04,0.965,0.305,-0.305,1.282
0.171,-0.044,0.971,1.404,-0.671,1.16
0.172,-0.048,0.974,2.319,-0.916,1.099
0.171,-0.054,0.975,2.808,-0.854,0.671
0.171,-0.065,0.979,2.747,-0.916,0.427
0.171,-0.07,0.979,1.831,-0.854,0.305
0.173,-0.068,0.972,1.404,-0.61,0.366
0.18,-0.066,0.965,1.404,-0.488,0.549
0.173,-0.074,0.975,0.793,-0.61,0.549
0.173,-0.073,0.98,-0.977,-0.549,0.61
0.168,-0.067,0.987,-1.77,-0.427,0.488
0.163,-0.064,0.979,-1.587,0.366,0.61
0.105,-0.624,1.485,71.594,5.493,0.488
0.174,-0.558,1.307,17.09,14.16,5.066
0.192,-0.193,1.204,-20.752,20.996,11.169
0.204,-0.078,1.096,-37.354,28.32,9.399
0.233,-0.135,0.954,-41.016,34.485,8.85
0.252,-0.115,0.875,-35.217,36.987,10.559
0.349,-0.054,0.757,-24.658,36.316,9.216
0.179,-0.007,0.72,-13.733,26.672,5.737
0.207,-0.045,0.773,-7.141,24.17,-1.16
0.208,0.004,0.847,-4.822,20.508,-2.258
0.189,-0.007,0.923,-3.784,15.686,-2.625
0.186,-0.031,0.923,-5.127,11.78,-3.296
0.176,-0.061,1.014,-9.766,7.935,-3.601
0.19,-0.042,0.979,-13.977,5.981,-1.221
0.234,0.061,0.854,-14.038,4.761,-0.793
